SYMBOL	FC
Tmem144	0.24320367
Ddx52	0.2431246
Mir196a-1	0.242945036
Fam205a2	0.242922623
Ptprk	0.242838921
Fis1	0.242715657
Sec23ip	0.24252049
Nin	0.242385582
Brd9	0.24226405
Rgs10	0.242113699
Mlh1	0.242065474
Gm4884	0.242050765
Ap3b1	0.241985934
Pofut2	0.241855381
Faf2	0.241846827
Cmpk2	0.241678708
Ap3m1	0.241677157
Dynlt3	0.24164786
Rp9	0.241505106
Cxxc1	0.241194963
Ccdc71	0.241058285
Abraxas2	0.241043823
Fig4	0.240925841
Gyg	0.240873034
Pomt1	0.24086993
Pbrm1	0.240787191
Gpkow	0.240708481
NA	0.240429352
Stx5a	0.240381755
Ccdc62	0.240369302
Acot10	0.240357192
D830031N03Rik	0.240299939
Map4k4	0.240299313
Gcdh	0.240258536
Gabarap	0.24008454
Cdc23	0.240052512
Tmed8	0.23999395
Klhl17	0.239940207
Magi1	0.23991106
Gm4199	0.239848724
Shc2	0.239787911
Snapc1	0.239666755
Frem1	0.239659089
NA	0.23959603
4930432J09Rik	0.23959603
Gm13417	0.23959603
Dbh	0.23959603
Mir103-2	0.23959603
Fam205c	0.23959603
Piwil1	0.23959603
Igkj2	0.23959603
Arhgap36	0.23959603
NA	0.239554429
Tmem241	0.239376356
Dcaf17	0.239375944
Mapk1ip1	0.239343987
Gm5523	0.239226905
Folr1	0.239105001
Zfp612	0.239090194
Napepld	0.239086218
Gm340	0.239031596
Actr1a	0.239013169
Snord11	0.238980171
Cetn2	0.238790067
Zfp651	0.238754143
Wdr34	0.238714827
Polm	0.238661885
BC031361	0.238608468
Crnkl1	0.23859102
NA	0.23852377
Ssxb6	0.238522742
1700022H16Rik	0.238519432
Mrnip	0.238456363
Crppa	0.238265943
Cmtm8	0.238179696
Vti1a	0.237858676
Tpmt	0.23773934
Crtc3	0.237583876
Cdc37l1	0.237552998
Slc39a9	0.237491404
Mgat4e	0.237437936
4930527J03Rik	0.237433961
Gm17801	0.237433961
Kcnmb2	0.23743214
Gm7244	0.237423591
Tmem232	0.237409232
Xcl1	0.23740129
Zeb2os	0.237106086
Zfat	0.237081432
Dvl2	0.237043213
Syde1	0.236927684
Plekha3	0.236906423
Gm16894	0.236906316
Mar-08	0.236782612
Tmem14a	0.236749397
Xpo7	0.236672689
Nelfb	0.236644915
Tmem138	0.236638009
Fbxo33	0.236626223
Cldn9	0.236621797
Mcrs1	0.236616977
Fas	0.236547483
Dpp8	0.23645495
Kdm4b	0.236443158
Esr1	0.236404701
Slx4	0.236283373
Trim2	0.236109036
Tas1r2	0.236066954
H2afv	0.236001073
Atf7	0.235963436
Cnot2	0.235927659
Tpm1	0.23591465
Zfp808	0.235825926
Lpp	0.235805092
Tubgcp3	0.235768162
Gstm4	0.235759105
Tceal5	0.235726593
Adck1	0.235722401
Mkln1	0.235626183
Bglap2	0.235571901
Sox10	0.235515236
Acaa1a	0.235345093
F10	0.235300709
Atp1a3	0.235247823
Ydjc	0.235064504
Rfc1	0.234999032
Armh3	0.234936399
Tmprss9	0.234847773
Cul9	0.234829173
Gm12409	0.234737494
Cdipt	0.234723175
Abcb10	0.234673941
Rsph4a	0.234643541
Cd300ld	0.234531558
Gm15915	0.234402015
Cdc26	0.234183067
Rragc	0.234182028
Mpc1	0.234159885
1700029J07Rik	0.234158966
Jph4	0.234129307
Gm15441	0.234099116
Cplx1	0.233986549
Ifitm6	0.233717367
Chmp1a	0.233614493
Dnaja1	0.233471239
Dpy19l3	0.233443671
NA	0.233186374
Mir194-1	0.233120624
Speer4c	0.233016367
Zfp157	0.232976814
Rab3il1	0.232966503
Gm10516	0.232964954
Hcn3	0.232900341
Gm11423	0.232885105
Cd2bp2	0.232842688
Nptxr	0.232684398
4930544D05Rik	0.232527342
Gm10374	0.232511361
Vamp3	0.232295578
Atraid	0.23227837
Hps5	0.232246263
Itgal	0.232234412
Rab11fip5	0.2321494
Flrt2	0.232136764
Unc5c	0.232129268
Gk5	0.232084714
Gm11627	0.232042025
Gm10463	0.232035045
Rnaseh2a	0.232012576
Zfp114	0.232011723
Pknox2	0.231970746
Kctd13	0.231950982
Dhx16	0.231930423
Lman1l	0.231884032
Cdh3	0.231850178
1700029P11Rik	0.231834305
Psmc3ip	0.231834108
Dicer1	0.231805624
Sh2d4a	0.231805178
Gm15612	0.231762767
Vps51	0.231747221
Gm7285	0.23173951
Ngb	0.231689809
Snhg10	0.231662682
Ccl17	0.231651483
NA	0.231619383
Zfp759	0.23161866
Dhrs2	0.23161762
NA	0.231612099
Gm9241	0.231579724
Gak	0.231555784
Gm14636	0.231544054
Lgals9	0.231540487
Kidins220	0.231527073
Ly6c1	0.231520459
Sfmbt2	0.231516968
Gins4	0.231450071
4930486L24Rik	0.231414248
Snx25	0.23138995
Smim27	0.231325486
Hnrnpul2	0.231321353
Adam21	0.23130502
Hist1h2bq	0.231281998
Arl16	0.231277946
Nlrp5-ps	0.231156066
Pp2d1	0.231143277
Aldh9a1	0.231134021
Snapin	0.231074649
Mesp1	0.23105815
Snapc4	0.23100896
Trbc2	0.230940553
Slc17a2	0.230937107
Whamm	0.230804881
Hsd3b3	0.230757629
Wdr6	0.230623922
Kcna5	0.230617883
Rab42	0.230402106
Gtf2a1	0.230374968
Cftr	0.230331267
Lsm14b	0.230166219
Tmem239	0.230124601
Smpd3	0.230089007
Chmp2a	0.229993123
Scml2	0.229926856
Def8	0.229884865
Ino80c	0.229868452
Pllp	0.229814865
Gm17501	0.22976551
NA	0.22972596
Ska2	0.229646569
Necab2	0.22954523
Yipf2	0.229537343
Mindy2	0.229511933
Cbr4	0.229497058
Awat2	0.229481195
Rpph1	0.229430183
Tacc1	0.229322364
Mkln1os	0.229320395
Ccdc154	0.229319651
Cdh15	0.229263425
Bckdha	0.229243839
1810065E05Rik	0.22923672
Kcnb1	0.22921257
Anxa9	0.22920761
Smim40	0.229068698
H4c8	0.229026551
Cd101	0.228995148
Aldh8a1	0.228985078
Prdm15	0.228887973
Tecpr2	0.228851168
A630001G21Rik	0.228804544
Babam1	0.228794995
Bnip3l-ps	0.228777672
Ctf2	0.228713019
Srp54c	0.228608361
Tcte2	0.228594523
Gchfr	0.228587085
Tysnd1	0.228569763
Ripk1	0.228515968
Gcfc2	0.228474116
Gm15545	0.228447913
Dnah3	0.228443624
Ddr2	0.228427587
Arsg	0.228421504
Tmem216	0.228362724
Rtraf	0.228337722
Slc39a13	0.22826439
NA	0.228251991
Gm20939	0.228174343
Dhrs4	0.228080764
Mia3	0.228031054
Esrra	0.227998309
4930447K03Rik	0.227991333
Nhlrc2	0.227927555
Lix1	0.227896716
Nckap1	0.227874862
Zfr	0.22786755
9330154J02Rik	0.227860379
Dctn2	0.227843165
Ccz1	0.227798235
Csrnp1	0.22771984
Tbc1d13	0.227711471
Naalad2	0.227667461
Akr1c13	0.227505967
Entr1	0.227479336
Dpm2	0.227468655
Myo1h	0.227304643
Dipk2b	0.227200022
2310008N11Rik	0.227159837
Tnnc2	0.22709944
Stard10	0.227086733
Gm8618	0.227075404
Arhgef9	0.226941421
Brd8dc	0.22687171
Tpr	0.226849707
Zhx2	0.226783945
Nrd1	0.226782731
Rfx5	0.22676667
Fam71d	0.226676648
Gm10499	0.226670764
Kcnu1	0.226663366
Arl9	0.226534908
Tbx4	0.226443699
Pdzd4	0.226426217
Enho	0.22639277
Unc45b	0.226340827
Retn	0.226209354
Zfp865	0.226182244
Amz2	0.226133446
Igtp	0.226109519
Renbp	0.226107139
Gm7591	0.226101961
Bicral	0.2260285
Ercc4	0.225986376
AI413582	0.225969135
AI463229	0.225861971
2310040G24Rik	0.225691825
Vwa3a	0.225625665
Pdzk1ip1	0.225350398
NA	0.22518891
Grhl3	0.225042342
Foxf2	0.225019052
Arx	0.225018592
Mgl2	0.224902768
Slc35f5	0.224888844
Csn3	0.224884661
Spata21	0.224837427
Gid8	0.224783592
Lefty2	0.224783315
Uri1	0.2245416
A730013G03Rik	0.224512647
Nedd1	0.22439328
Gm11702	0.224389994
Foxo3	0.224346569
Adgrl3	0.224308651
Ddx23	0.224300642
Slc35e3	0.224292416
Zfa-ps	0.224240934
Gdap2	0.224220335
Stam	0.224151473
Gm6625	0.224109045
2610316D01Rik	0.223891264
Bin3	0.223821666
Snap23	0.223754375
Oxsr1	0.223664172
Bicc1	0.223554455
Dhx36	0.223524175
E130218I03Rik	0.223522494
Aggf1	0.223506319
Nrn1l	0.223484498
NA	0.223415938
Gm3902	0.223400887
H4c14	0.223388894
Gm13147	0.223288236
Ap3s2	0.223276811
Slc17a8	0.223152242
Ubap1l	0.223064464
Dph3	0.223038793
Mon1a	0.223008773
Trim38	0.22296802
Zdhhc1	0.222773579
2410004P03Rik	0.222753068
5730416F02Rik	0.222669477
Ptrh2	0.222609622
Smim5	0.222570362
Zfp768	0.222551103
Tfap2e	0.222519158
Mep1a	0.222510716
S100a13	0.222482885
Efna2	0.222385142
4930509E16Rik	0.222372267
Cep70	0.222356362
Hmox2	0.222335675
Camk1	0.222275389
Nup214	0.222093073
Ly6m	0.222079405
Cyth2	0.222040376
Syngr4	0.221848969
D830030K20Rik	0.221816351
Sh3bgrl3	0.221810789
Fhdc1	0.221679251
Cst6	0.221669772
Gm11346	0.221518795
Izumo1	0.221276231
Tdh	0.221242479
NA	0.221204113
Tox3	0.221202283
Adamts15	0.221170567
Dvl3	0.221077183
Ctcf	0.221052137
Arpin	0.221007528
9930111J21Rik1	0.220887764
Rab9b	0.220865118
Clec3b	0.220792825
Hdac9	0.22073181
Smg6	0.220633006
Mterf3	0.220630324
Mm2pr	0.220529183
Mapk9	0.220462613
Kdelr1	0.220460117
Gm3045	0.220388518
2510039O18Rik	0.22033025
Nppb	0.220329829
Isl2	0.220221461
Rbbp8nl	0.220194602
Aspg	0.220176942
Sbds	0.220097166
Sh3bgr	0.22007581
Disp2	0.219825538
Os9	0.21965788
LOC100861618	0.21964588
Scaf1	0.219632136
Sergef	0.219462338
Btnl2	0.219393334
Hoxa3	0.219322693
Cdkl3	0.219287721
Ints14	0.219287437
NA	0.219268067
Ncf4	0.219156091
Zmynd12	0.219140488
Dpp3	0.219100765
Il4i1	0.219068123
Tctex1d2	0.219066471
Speer4d	0.218994594
Apol7c	0.218961936
Hectd2	0.218905953
Efhb	0.218598181
Zyg11a	0.218552256
Gm5745	0.218519221
Gm2545	0.218465394
Smarca2	0.218409356
Atxn7l1os1	0.218349685
Vrk3	0.218339849
Cd69	0.218315601
Erc2	0.218256059
Clec9a	0.218229726
Katnal2	0.218218765
Ppp4r3b	0.218194662
3632454L22Rik	0.21808539
Ggnbp2	0.218039859
Gripap1	0.21800948
Clba1	0.21799291
Vcpip1	0.217961727
Il25	0.217946343
Prss40	0.217890679
Prkag2	0.217839587
Gng4	0.217823934
Osgep	0.21777758
Gm8290	0.217536782
Crlf3	0.217509227
Azi2	0.217501704
Prkag1	0.217357127
Commd4	0.217348293
Arid3b	0.217329432
NA	0.217282423
ND4L	0.217245303
Scyl3	0.217228807
Psmf1	0.217183842
Il13ra2	0.217100939
Msl3	0.217089554
1700067K01Rik	0.217015603
3110053B16Rik	0.216992505
Zfp799	0.216976811
Abcc6	0.216908419
NA	0.216829123
1700110C19Rik	0.216610247
Fnbp1	0.216397011
Tmed6	0.216352836
Rab4b	0.216317873
Rnf215	0.216101194
Tspo	0.216099905
Gm10617	0.216058907
Ing5	0.21599326
A630076J17Rik	0.215934039
Dcx	0.215797817
Cabyr	0.215776208
Fam53a	0.215735699
Cox15	0.215720708
Itfg2	0.215694755
Ecd	0.215635008
Pnma1	0.215569792
Rnf130	0.21548594
Rchy1	0.215437204
Igsf8	0.215394531
Gm15972	0.215368803
Bcl7a	0.215360998
Exoc7	0.215352619
Lpar2	0.215295167
Slc9a8	0.215262212
Exoc3	0.215252429
Lrrc18	0.215168549
Spire1	0.214978992
Efcc1	0.214902357
H4c4	0.214828174
Ret	0.214717881
Engase	0.214652329
Actr2	0.214639115
Cep83os	0.21458251
Dynlt1b	0.214529236
Hoxc10	0.214518323
Otub2	0.214498182
NA	0.214452355
Gm8221	0.214425157
Spem1	0.214380141
Shisa3	0.214357062
Cd9	0.214287857
Slc24a5	0.214158567
Pstk	0.214121307
Otud6b	0.214118018
Iqsec1	0.214039714
Higd1b	0.214017773
Gm5820	0.214012775
Slc6a13	0.213980294
Smim20	0.213971495
Tvp23b	0.213942331
Wfdc2	0.213930629
Zfp652os	0.213920133
Ppox	0.213889708
Gm14295	0.213875211
Col24a1	0.213844811
Olfr1373	0.213771026
Bend5	0.213722619
Gm9631	0.213668793
Gabpb2	0.21365566
NA	0.213644303
Fam217a	0.213574691
Crygn	0.213487723
Zeb1	0.213486116
Tpra1	0.213407599
Tmem234	0.213361684
4930548H24Rik	0.213354905
NA	0.213291318
Wdr48	0.213215356
DQ267102	0.213172641
Gpr150	0.213071537
A1bg	0.21296763
Gpr176	0.212796373
5730420D15Rik	0.212764913
Zkscan4	0.212646274
G730013B05Rik	0.212610924
Ggcx	0.212512263
Zfp420	0.212480175
Ahcyl2	0.212405741
Ncbp3	0.212401892
Hist1h4m	0.212370209
Dgcr2	0.212355253
Gm17821	0.212298965
Card19	0.212280018
Cdkn2aipnl	0.212209169
Slc25a16	0.212185817
Dennd5a	0.21217729
Cog6	0.212172699
Ptger1	0.212058981
Nagk	0.212038747
Cnksr3	0.212030852
Dnaaf1	0.211875793
Crct1	0.211822804
St7	0.211801922
Ly6a	0.211786604
Usp4	0.211764742
Kcnk3	0.211713346
Gm9734	0.211664281
Ppp2r5c	0.211661074
Gabbr2	0.211637628
Ahrr	0.211634012
Gabarapl2	0.211495841
Snx17	0.211489331
Gm20204	0.211459917
Snord33	0.211450309
Vac14	0.211442096
Ilkap	0.211330598
Slc13a5	0.211311814
NA	0.211311814
Mir33	0.211311814
H2-M1	0.211311814
Hoxd13	0.211311814
Olfr29-ps1	0.211311814
Gm13287	0.211311814
Plcz1	0.211311814
Gm5114	0.211311814
Itga3	0.211309119
Gm8246	0.211294143
Clec7a	0.211260126
Six2	0.21119645
Zfp629	0.211144861
Diras1	0.211130685
Efr3a	0.2110321
Blvra	0.21082912
A230001M10Rik	0.21080581
Speer4b	0.210805325
E130006D01Rik	0.210805325
Gm6124	0.210805325
Gm4251	0.210803763
Fpr1	0.210800799
Vsig4	0.210794339
Lrit2	0.210794309
Cd247	0.210785678
Padi2	0.210750156
0610010F05Rik	0.210721284
Lig4	0.210671624
Tmem154	0.210612633
Med17	0.210609556
Disp3	0.210504543
Zc3hav1l	0.210467484
Olfr49	0.210293652
Mir34c	0.210292636
Gm10552	0.210286888
Plg	0.21028552
Jakmip3	0.210276341
Mrpl36	0.210274823
Gm3264	0.210231214
S100a1	0.210227555
Vezt	0.209966551
Btbd11	0.209762419
Ppp4r1l-ps	0.209674471
Gm19569	0.209627592
Prickle4	0.209284855
Krt7	0.209254791
Tlcd2	0.209202151
Krt10	0.209152029
Rab31	0.209024913
Zfp276	0.209007547
Fchsd2	0.208999739
Zfp142	0.208976736
Cd96	0.208936831
Tlx3	0.208901909
Dhrs13	0.208724836
Olfr543	0.208606992
Plscr3	0.208535436
Gm8159	0.20851977
Pmm2	0.208470222
Parp8	0.208418019
Gm2148	0.208383339
Inppl1	0.20836305
Mllt11	0.208036685
Pate2	0.208009522
1700016K19Rik	0.207997029
Susd3	0.207994276
Pten	0.207957582
Dzip1	0.207930083
Gm7061	0.207873011
AA666905	0.207834021
Apbb3	0.207769041
Cul5	0.207740239
Mir3100	0.207736825
Vaultrc5	0.207654788
Eif2d	0.207611237
Mir339	0.207474108
Dipk2a	0.207472569
Stx16	0.207447396
Hivep1	0.207417144
Dclre1c	0.207328309
Wls	0.207229387
Foxn1	0.207211072
Gm20016	0.207158395
Zmat5	0.207118139
Drp2	0.20709588
4933427G23Rik	0.207069062
Hscb	0.206986041
D630004N19Rik	0.206953994
Gm4883	0.206950464
Igsf21	0.206818983
Sh3bp1	0.206808904
Cideb	0.206717782
G6bos	0.206676107
Vps36	0.20667173
Gm13710	0.206659446
1700120B22Rik	0.206621245
Btc	0.206597331
Gm10734	0.206576659
Abl2	0.206522164
Gykl1	0.206512484
NA	0.206499373
Mdfic	0.2063563
Tada2a	0.206330605
Trim67	0.206322683
1700001G11Rik	0.20632055
Snora30	0.206313505
9330111N05Rik	0.206285504
Adgre4	0.206274145
I830077J02Rik	0.206246972
Raet1e	0.206127693
Sla2	0.206117965
Churc1	0.206067802
Upp2	0.20597469
Prepl	0.205961246
NA	0.205957788
Sema4f	0.20589313
NA	0.205837928
Pex10	0.205836847
Gtf2ird2	0.205793489
Klk1	0.205786885
NA	0.205710241
NA	0.205641631
Cabp4	0.205622785
Tnfsf9	0.205619884
B130024G19Rik	0.205552816
Gpbar1	0.205547846
Tas2r143	0.205530315
Rpe	0.205530064
Pate4	0.205324719
Ccl12	0.205290681
Rnu12	0.205210136
Eef2k	0.205141468
NA	0.205131787
C130060C02Rik	0.205118509
G3bp2	0.205006715
Gm536	0.204977665
Gm20036	0.20493636
Fam228a	0.204870337
As3mt	0.204833057
Mrap	0.204820376
Hemk1	0.20468897
Chpf2	0.20467157
Sh2b1	0.204659071
Slc2a5	0.204654863
Gm1818	0.204622688
Med21	0.204540213
Mpdz	0.204453178
Gas7	0.204449577
Sema6d	0.204448458
Pigo	0.204391544
Adcy2	0.204389
Slc16a8	0.204374393
Tymp	0.204369422
Cebpd	0.204349266
Phf24	0.204344518
Ebpl	0.204305162
Lrrc75b	0.204255077
Pcyox1	0.204241818
Pygo2	0.204181561
Tmem29	0.204130684
Mmp15	0.203995539
Sgpl1	0.203949583
Enpep	0.203927981
Stag1	0.203909175
Rbm12b2	0.203753484
Macc1	0.203697737
Nat9	0.203659177
Mga	0.203598171
Hibch	0.203420153
Acly	0.203302912
Txndc9	0.203263582
Efnb2	0.203194779
Ppp4r4	0.203117272
Aanat	0.203101392
5730403I07Rik	0.203086889
Dpp9	0.202944649
Stat4	0.202928515
Gmppb	0.20285361
Cox17	0.202711872
Ginm1	0.20262097
Chordc1	0.202617567
NA	0.202590122
Sqstm1	0.202568439
NA	0.202386632
Parp9	0.202286651
Gm4881	0.202226521
Gm5544	0.202044661
Mccc2	0.202014922
Ajap1	0.2019834
Dguok	0.201974289
Rnu1b6	0.201971587
Trib1	0.201908474
Lratd1	0.201780898
Gm13580	0.201722864
Ghrh	0.201678998
A930002H24Rik	0.201646951
Psca	0.201586705
Eci1	0.201559255
Ppil3	0.201482573
Ripk2	0.201159265
Atg5	0.201147923
Cep78	0.201086276
A630075F10Rik	0.200987491
Rasl10b	0.200924124
Mysm1	0.200915484
Sde2	0.200826431
Emc1	0.200802133
Chtf8	0.200738778
Tmem87b	0.200681984
Bcas1	0.200643291
Gm3149	0.200506748
Trim25	0.200457763
Gm1966	0.200164961
Yipf3	0.200150632
Mrpl14	0.199935134
Smg1	0.199671894
Itm2b	0.199637575
Dmtn	0.199624047
Smoc2	0.199576015
Pdf	0.199278759
Pmp22	0.199225249
Afap1l1	0.199217316
Scp2	0.199163941
Krt80	0.199161195
Gm5878	0.19904615
Omd	0.198948173
Slc37a4	0.198901714
2210408I21Rik	0.198846924
Pnp2	0.198751122
Nsf	0.198747524
Gm19667	0.198723043
Kat14	0.198705207
Gm4788	0.198617473
Cnppd1	0.198542559
Lrrfip1	0.198517738
1700086O06Rik	0.198479287
Mob1a	0.198429592
Mpc1-ps	0.19834871
Dctn6	0.198318736
Sec14l5	0.198315819
Rhobtb2	0.198296986
Rwdd1	0.198165695
Tubgcp4	0.198063245
Cd79b	0.19801172
Utp6	0.197998274
Cd5	0.197985842
Zbtb10	0.197982337
Txndc12	0.197950658
Lztfl1	0.197950611
Eif1	0.197859173
Tshz1	0.197833305
Vps18	0.197635135
9230105E05Rik	0.197603026
H3c2	0.197579388
Satb1	0.197508509
Lnpk	0.197327807
Dhx30	0.197315649
Rock1	0.197235102
Ssna1	0.197225897
Gstm3	0.197199471
Serinc5	0.197094633
Asph	0.197085381
Rars2	0.197071661
Wdfy1	0.197000702
Cxxc5	0.196937798
Zfp110	0.196917866
Vegfb	0.196840056
Nbl1	0.196809683
4933402D24Rik	0.19677012
Pex12	0.196687915
Ints3	0.196581147
Macroh2a2	0.19652659
Oat	0.196489044
NA	0.196397955
Crocc	0.196383186
Actr10	0.196359518
BC005537	0.196222208
Il11ra1	0.196210483
Tmem141	0.196109935
Tceal9	0.196034731
Ccdc33	0.195948792
Mrps21	0.195931843
Fzd8	0.195918157
Gtdc1	0.195793501
Rxylt1	0.195782832
Acad8	0.195775603
Mlana	0.195464398
Ppp1r42	0.195325478
Mir1930	0.195267023
2700046G09Rik	0.195223113
Mfsd12	0.195028763
Atp9b	0.195001108
1810012K16Rik	0.194891646
Glra1	0.194628079
Mknk1	0.194486034
Trim16	0.194445608
Ghdc	0.194289157
Tmem40	0.194062942
Chrna2	0.194023875
Abhd3	0.19400633
Rabl6	0.193984868
2010110K18Rik	0.193934863
Dnttip1	0.193726072
Mybl2	0.193591925
Enkd1	0.193552473
Adgrl1	0.19345231
Gm19337	0.193441332
Rbm7	0.193180605
E2f2	0.193180117
Tsen15	0.193179251
Ylpm1	0.193105696
Ankfy1	0.19309612
Golt1a	0.192996298
Paxx	0.192988576
Fnta	0.192987825
Ctc1	0.192836796
P3h2	0.192784157
Tmem175	0.192669085
Hagh	0.192602968
Mrpl45	0.192593605
Pnma5	0.192583572
NA	0.192582582
Lman2l	0.192564839
Mir140	0.192338453
Rnasek	0.192335957
Ercc3	0.192291601
NA	0.192238843
Acot13	0.192079434
Ccdc14	0.192063257
Rora	0.192020036
Rbm43	0.191982433
Clec2g	0.191938414
Arhgap23	0.191843691
Rn4.5s	0.191771295
Gm8989	0.191761018
Ppfia1	0.191687149
Eprn	0.191628935
Dnmt3a	0.191523037
Rnf43	0.191480779
Dym	0.191451524
Zfp382	0.191447684
Rtl9	0.191399982
Pacs1	0.19134066
Coasy	0.19123189
Lratd2	0.191219349
Gpr37l1	0.191138037
Ermard	0.191063287
Mir3068	0.19101291
Heca	0.190924849
NA	0.190717609
NA	0.19054765
Npdc1	0.190358507
Syap1	0.190344298
Wbp1l	0.190305206
Exoc2	0.190124022
A530032D15Rik	0.190104109
Mcu	0.189965603
Sh3bgrl	0.189948227
Rfx3	0.18994363
Dolpp1	0.189941916
Mier2	0.189841512
Ring1	0.189743543
Tub	0.189696816
Tmppe	0.189639414
Wdr27	0.189638513
Pcdhb11	0.1895565
Rbms3	0.189464896
Jup	0.189444776
Vcl	0.189410245
Cenpv	0.189364243
NA	0.189348783
Slc26a6	0.1891194
Fgd2	0.189040336
Slc25a41	0.189024895
Ccni	0.188989444
2610002M06Rik	0.188847405
Washc2	0.188843408
Rrnad1	0.188827548
Zfhx2os	0.188687617
Sbk2	0.188682966
Kat6a	0.188677905
Map3k14	0.188645942
Ceacam18	0.188629784
Scpep1os	0.188621108
Rnf123	0.18861456
Gpr155	0.188451997
Ston2	0.188392297
2610035D17Rik	0.188379903
Capn9	0.188367732
Zfp112	0.188349768
Gypc	0.1883142
Coa6	0.188275668
Atg101	0.188261604
Ugt8a	0.188225351
Muc5b	0.188194778
Acap2	0.187997576
Wdr76	0.187939315
Trim56	0.187854673
Cdc42ep5	0.187807995
NA	0.187807092
Zfp212	0.18780059
4933427D14Rik	0.18757177
Ccdc181	0.187548394
Setdb1	0.187544439
Pard6g	0.187536031
Tbc1d10b	0.18751811
H3c4	0.187476181
Cdip1	0.187475558
Glrx2	0.187428198
Gba2	0.187421137
Spn	0.187309467
Clip1	0.187303154
Capzb	0.187198437
3110009F21Rik	0.187170609
Nr2e1	0.187009837
Samd7	0.187009837
Zfp62	0.186950857
1700042G15Rik	0.186910373
Gm21190	0.186895328
Prok1	0.186707487
Kyat1	0.186644433
Pilrb2	0.186641274
Crebbp	0.186600275
Rimkla	0.186564001
Ppp1r14d	0.186518472
Vps52	0.186333893
Gm19461	0.186302452
Atxn1l	0.186262784
Pts	0.186165975
Cep44	0.186104733
Rab44	0.186022195
Bcr	0.18598234
H1f3	0.185977933
Mrps23	0.185890096
Atp8b4	0.185879058
Tex46	0.185831193
Bckdk	0.185797529
Me3	0.185744777
Nhs	0.18574076
Zfp87	0.185706781
Ltn1	0.185678825
Vezf1	0.185668556
Tbc1d8	0.18563866
Gm14925	0.185635213
Tns4	0.185416291
Ceacam20	0.185398993
Rad23a	0.185200669
Gucy2c	0.185161055
Proc	0.184985121
Map3k4	0.184965798
Fam118b	0.184926721
Zgpat	0.184820397
Fam25c	0.184691831
Dcaf12	0.184637779
Gm10069	0.184627635
Adck2	0.184614344
Mbd5	0.184522007
Tmem209	0.184475736
Copz2	0.184350821
Edem3	0.184039152
Mapk7	0.183956259
Zdhhc21	0.183850631
Man1b1	0.183793652
Lama1	0.183698455
Elp6	0.183640587
Il15	0.183524169
Vta1	0.183458295
Zfp628	0.183413465
Ptprb	0.183374645
Pcp4	0.183246342
Ftl1	0.183166974
Zmpste24	0.183150168
Soga1	0.183095065
Slc4a3	0.183090813
Nprl3	0.18306091
Fam214b	0.182917406
Htr4	0.182811643
Pou3f1	0.182704225
Ldb2	0.182644706
Mc1r	0.182506162
Zfp534	0.182413997
Efna1	0.182389379
Gm19316	0.182337599
Fry	0.182318459
Tpcn1	0.182300772
Bmt2	0.18225289
Chd3	0.182248337
Slc30a2	0.182203753
Tefm	0.182182053
Jrk	0.182142594
Sigirr	0.181890432
Gpam	0.181732908
Zc3hav1	0.181626951
Ramac	0.181590902
NA	0.181437315
Mdm2	0.181425313
Rnaseh1	0.181279267
Tigd4	0.181219473
Dab2	0.181210717
Sgsm2	0.181106037
Gtf3c2	0.181022912
1110038F14Rik	0.180846008
Duox1	0.180792269
Golga4	0.180715548
Kif7	0.180574458
4933431E20Rik	0.180357429
Mfn2	0.180245528
Dpy19l1	0.180129675
Zfand1	0.180095354
Pdzk1	0.180066596
Kdm8	0.180062356
St6galnac3	0.180005012
Snta1	0.179999611
Kcnab2	0.179927975
4930404I05Rik	0.179885131
Hlcs	0.179883736
Inpp5e	0.179421736
Tescl	0.17931845
Pcx	0.179306303
Spg20	0.179235377
Dusp15	0.179147926
B4galnt4	0.179054594
Elof1	0.179040442
Csmd2	0.178894047
Pcyox1l	0.178889737
Cln3	0.178728248
Eva1b	0.178614258
Plxna1	0.17829693
Ppp1cb	0.178217882
Mios	0.178167004
Arhgap10	0.178109014
Gt(ROSA)26Sor	0.178095387
Dnpep	0.178054071
Znrf2	0.178006813
BC006965	0.177965993
Tshz2	0.177866528
Gm3625	0.177849048
Limd2	0.177816115
Cnn2	0.17777796
Pcgf3	0.177772708
Ddx5	0.177625811
Wnt10a	0.177621181
Cldn11	0.177593415
Chn1	0.177482725
Top3a	0.177292391
Cyp26b1	0.177218384
Ankrd9	0.176973742
Snx6	0.176830258
Zc3h4	0.176790472
Edn2	0.176659865
2010308F09Rik	0.17656549
Araf	0.17655362
Mfsd1	0.176374887
Epc1	0.176333524
Dhx40	0.176259605
Tspyl1	0.176015628
Ncoa1	0.176010881
Hif1an	0.175892792
Pgap1	0.175739396
Ipo9	0.175724713
Stmn2	0.175661473
Pheta2	0.175638899
Tbk1	0.175581579
Utp23	0.17557579
NA	0.175403577
Pdcd10	0.175369806
Rxrg	0.175144209
Inafm2	0.174859335
Mospd1	0.174844852
Specc1l	0.174823665
Traf3ip2	0.174771131
Arl6ip1	0.17472226
Ppp1r2-ps2	0.174698291
Papln	0.174631912
Gm15753	0.174408025
Wbp4	0.174244231
Cd276	0.174223597
Mmrn2	0.174028366
Zmynd11	0.173886186
8030451A03Rik	0.173873283
Klhl42	0.173741823
Polr3a	0.1736783
Srd5a1	0.173650464
Zfp12	0.173433171
Lrrc14b	0.173339314
Cilp2	0.173334641
